Department,Hire_Date,Termination_Date,Tenure,Tenure_Distribution
Training,2005-03-16,,NULL,"LEGACY TENURE"
Training,2012-12-29,,NULL,"LEGACY TENURE"
Training,2013-07-18,,NULL,"LEGACY TENURE"
Training,2014-08-23,,NULL,"LEGACY TENURE"
Training,2003-03-25,2021-05-02,18.1178,"LEGACY TENURE"
Training,2013-08-14,,NULL,"LEGACY TENURE"
Training,2007-10-01,,NULL,"LEGACY TENURE"
Training,2002-12-08,,NULL,"LEGACY TENURE"
Training,2004-08-05,2017-11-27,13.3205,"LONG TERM"
Training,2018-04-28,,NULL,"LEGACY TENURE"
Training,2013-09-05,,NULL,"LEGACY TENURE"
Training,2010-09-26,,NULL,"LEGACY TENURE"
Training,2001-06-24,,NULL,"LEGACY TENURE"
Training,2019-04-02,2035-05-07,16.1068,"LEGACY TENURE"
Training,2002-10-17,2016-09-10,13.9096,"LONG TERM"
Training,2005-05-27,2020-03-15,14.8110,"LONG TERM"
Training,2006-12-28,,NULL,"LEGACY TENURE"
Training,2017-11-02,,NULL,"LEGACY TENURE"
Training,2015-02-11,,NULL,"LEGACY TENURE"
Training,2007-11-15,,NULL,"LEGACY TENURE"
Training,2012-04-03,,NULL,"LEGACY TENURE"
Training,2018-08-31,,NULL,"LEGACY TENURE"
Training,2020-10-01,,NULL,"LEGACY TENURE"
Training,2010-04-10,2011-08-02,1.3123,"ENTRY LEVEL"
Training,2018-01-22,,NULL,"LEGACY TENURE"
Training,2002-07-03,,NULL,"LEGACY TENURE"
Training,2003-08-03,2007-12-19,4.3808,"MEDIUM TERM"
Training,2018-09-14,,NULL,"LEGACY TENURE"
Training,2014-09-26,,NULL,"LEGACY TENURE"
Training,2017-09-03,,NULL,"LEGACY TENURE"
Training,2008-05-07,,NULL,"LEGACY TENURE"
Training,2013-03-12,,NULL,"LEGACY TENURE"
Training,2015-10-19,,NULL,"LEGACY TENURE"
Training,2008-07-14,,NULL,"LEGACY TENURE"
Training,2007-08-27,,NULL,"LEGACY TENURE"
Training,2016-10-09,,NULL,"LEGACY TENURE"
Training,2009-09-19,,NULL,"LEGACY TENURE"
Training,2006-09-15,2010-04-12,3.5753,"MEDIUM TERM"
Training,2009-03-15,,NULL,"LEGACY TENURE"
Training,2013-07-06,,NULL,"LEGACY TENURE"
Training,2009-11-25,2016-11-13,6.9726,"MEDIUM TERM"
Training,2018-08-15,,NULL,"LEGACY TENURE"
Training,2001-12-26,,NULL,"LEGACY TENURE"
Training,2018-05-02,,NULL,"LEGACY TENURE"
Training,2009-02-19,,NULL,"LEGACY TENURE"
Training,2002-02-18,,NULL,"LEGACY TENURE"
Training,2014-02-09,2020-03-22,6.1178,"MEDIUM TERM"
Training,2010-05-12,,NULL,"LEGACY TENURE"
Training,2002-08-14,2022-09-28,20.1370,"LEGACY TENURE"
Training,2001-07-20,,NULL,"LEGACY TENURE"
Training,2014-11-10,,NULL,"LEGACY TENURE"
Training,2015-10-22,,NULL,"LEGACY TENURE"
Training,2000-12-18,,NULL,"LEGACY TENURE"
Training,2002-03-03,,NULL,"LEGACY TENURE"
Training,2003-07-31,,NULL,"LEGACY TENURE"
Training,2013-12-05,,NULL,"LEGACY TENURE"
Training,2012-03-14,,NULL,"LEGACY TENURE"
Training,2000-11-24,2006-08-24,5.7507,"MEDIUM TERM"
Training,2011-08-26,,NULL,"LEGACY TENURE"
Training,2014-01-11,,NULL,"LEGACY TENURE"
Training,2002-11-27,,NULL,"LEGACY TENURE"
Training,2003-01-12,2023-10-18,20.7781,"LEGACY TENURE"
Training,2014-01-06,,NULL,"LEGACY TENURE"
Training,2015-06-04,,NULL,"LEGACY TENURE"
Training,2001-03-08,,NULL,"LEGACY TENURE"
Training,2005-10-04,,NULL,"LEGACY TENURE"
Training,2020-02-17,2033-02-13,13.0000,"LONG TERM"
Training,2016-04-22,,NULL,"LEGACY TENURE"
Training,2001-09-16,2005-04-04,3.5507,"MEDIUM TERM"
Training,2019-10-05,,NULL,"LEGACY TENURE"
Training,2002-01-10,,NULL,"LEGACY TENURE"
Training,2010-02-20,,NULL,"LEGACY TENURE"
Training,2002-06-17,,NULL,"LEGACY TENURE"
Training,2000-10-17,,NULL,"LEGACY TENURE"
Training,2004-06-24,,NULL,"LEGACY TENURE"
Training,2014-04-16,,NULL,"LEGACY TENURE"
Training,2003-01-22,,NULL,"LEGACY TENURE"
Training,2020-07-06,,NULL,"LEGACY TENURE"
Training,2013-09-27,,NULL,"LEGACY TENURE"
Training,2020-09-17,,NULL,"LEGACY TENURE"
Training,2006-10-21,2010-07-25,3.7616,"MEDIUM TERM"
Training,2005-05-31,,NULL,"LEGACY TENURE"
Training,2007-08-30,,NULL,"LEGACY TENURE"
Training,2002-02-18,,NULL,"LEGACY TENURE"
Training,2017-07-14,,NULL,"LEGACY TENURE"
Training,2007-11-19,,NULL,"LEGACY TENURE"
Training,2002-03-21,2018-10-26,16.6110,"LEGACY TENURE"
Training,2017-03-18,,NULL,"LEGACY TENURE"
Training,2012-04-22,,NULL,"LEGACY TENURE"
Training,2006-10-14,2023-04-21,16.5288,"LEGACY TENURE"
Training,2004-04-03,,NULL,"LEGACY TENURE"
Training,2014-02-18,,NULL,"LEGACY TENURE"
Training,2013-08-31,,NULL,"LEGACY TENURE"
Training,2012-08-14,2026-01-27,13.4630,"LONG TERM"
Training,2010-10-11,2012-12-07,2.1589,"ENTRY LEVEL"
Training,2004-01-05,,NULL,"LEGACY TENURE"
Training,2009-12-08,,NULL,"LEGACY TENURE"
Training,2016-07-09,,NULL,"LEGACY TENURE"
Training,2012-02-12,,NULL,"LEGACY TENURE"
Training,2001-02-24,,NULL,"LEGACY TENURE"
Training,2017-09-11,,NULL,"LEGACY TENURE"
Training,2020-11-04,,NULL,"LEGACY TENURE"
Training,2010-09-12,,NULL,"LEGACY TENURE"
Training,2019-10-12,,NULL,"LEGACY TENURE"
Training,2007-04-20,,NULL,"LEGACY TENURE"
Training,2009-11-06,,NULL,"LEGACY TENURE"
Training,2011-04-12,,NULL,"LEGACY TENURE"
Training,2011-11-20,2026-07-10,14.6466,"LONG TERM"
Training,2011-06-16,,NULL,"LEGACY TENURE"
Training,2004-10-15,,NULL,"LEGACY TENURE"
Training,2002-07-30,,NULL,"LEGACY TENURE"
Training,2004-08-15,,NULL,"LEGACY TENURE"
Training,2008-08-07,,NULL,"LEGACY TENURE"
Training,2012-09-07,,NULL,"LEGACY TENURE"
Training,2012-09-12,,NULL,"LEGACY TENURE"
Training,2008-03-25,,NULL,"LEGACY TENURE"
Training,2003-09-19,,NULL,"LEGACY TENURE"
Training,2004-12-29,,NULL,"LEGACY TENURE"
Training,2016-04-16,,NULL,"LEGACY TENURE"
Training,2020-04-29,,NULL,"LEGACY TENURE"
Training,2015-02-13,,NULL,"LEGACY TENURE"
Training,2007-07-19,2028-03-25,20.6986,"LEGACY TENURE"
Training,2008-11-26,,NULL,"LEGACY TENURE"
Training,2006-10-20,2023-03-27,16.4438,"LEGACY TENURE"
Training,2019-06-23,,NULL,"LEGACY TENURE"
Training,2006-11-15,2013-04-27,6.4521,"MEDIUM TERM"
Training,2013-01-02,,NULL,"LEGACY TENURE"
Training,2010-03-17,2026-11-16,16.6795,"LEGACY TENURE"
Training,2002-12-07,,NULL,"LEGACY TENURE"
Training,2003-04-03,,NULL,"LEGACY TENURE"
Training,2018-05-14,2036-03-29,17.8877,"LEGACY TENURE"
Training,2004-10-14,,NULL,"LEGACY TENURE"
Training,2012-08-09,,NULL,"LEGACY TENURE"
Training,2001-12-09,,NULL,"LEGACY TENURE"
Training,2015-04-11,,NULL,"LEGACY TENURE"
Training,2004-01-07,,NULL,"LEGACY TENURE"
Training,2005-09-29,2022-02-10,16.3781,"LEGACY TENURE"
Training,2001-06-07,,NULL,"LEGACY TENURE"
Training,2016-07-07,2026-08-14,10.1096,"MEDIUM TERM"
Training,2010-12-09,,NULL,"LEGACY TENURE"
Training,2013-08-08,,NULL,"LEGACY TENURE"
Training,2018-05-19,,NULL,"LEGACY TENURE"
Training,2012-07-07,2013-05-25,0.8822,"ENTRY LEVEL"
Training,2008-11-30,,NULL,"LEGACY TENURE"
Training,2009-07-04,2016-01-03,6.5041,"MEDIUM TERM"
Training,2005-09-20,,NULL,"LEGACY TENURE"
Training,2001-04-22,,NULL,"LEGACY TENURE"
Training,2013-04-13,2014-11-09,1.5753,"ENTRY LEVEL"
Training,2013-01-26,2021-09-30,8.6822,"MEDIUM TERM"
Training,2016-06-17,,NULL,"LEGACY TENURE"
Training,2013-02-08,2032-01-12,18.9370,"LEGACY TENURE"
Training,2017-07-11,2018-01-10,0.5014,"ENTRY LEVEL"
Training,2017-03-14,,NULL,"LEGACY TENURE"
Training,2015-12-25,,NULL,"LEGACY TENURE"
Training,2013-06-08,,NULL,"LEGACY TENURE"
Training,2013-07-16,2025-02-12,11.5863,"LONG TERM"
Training,2020-09-19,,NULL,"LEGACY TENURE"
Training,2009-08-18,,NULL,"LEGACY TENURE"
Training,2010-02-25,,NULL,"LEGACY TENURE"
Training,2011-02-19,,NULL,"LEGACY TENURE"
Training,2003-05-31,2018-11-26,15.5014,"LEGACY TENURE"
Training,2005-09-30,,NULL,"LEGACY TENURE"
Training,2018-06-21,,NULL,"LEGACY TENURE"
Training,2002-11-14,2020-10-28,17.9671,"LEGACY TENURE"
Training,2012-03-29,,NULL,"LEGACY TENURE"
Training,2002-08-30,,NULL,"LEGACY TENURE"
Training,2005-10-08,,NULL,"LEGACY TENURE"
Training,2011-10-12,,NULL,"LEGACY TENURE"
Training,2013-11-24,,NULL,"LEGACY TENURE"
Training,2009-05-31,,NULL,"LEGACY TENURE"
Training,2017-01-18,,NULL,"LEGACY TENURE"
Training,2004-08-20,,NULL,"LEGACY TENURE"
Training,2009-04-03,,NULL,"LEGACY TENURE"
Training,2014-01-28,,NULL,"LEGACY TENURE"
Training,2011-06-07,,NULL,"LEGACY TENURE"
Training,2005-05-05,,NULL,"LEGACY TENURE"
Training,2019-05-05,2023-08-16,4.2849,"MEDIUM TERM"
Training,2014-12-24,,NULL,"LEGACY TENURE"
Training,2006-09-19,,NULL,"LEGACY TENURE"
Training,2002-06-06,,NULL,"LEGACY TENURE"
Training,2002-02-18,,NULL,"LEGACY TENURE"
Training,2017-10-08,2018-06-09,0.6685,"ENTRY LEVEL"
Training,2020-05-08,,NULL,"LEGACY TENURE"
Training,2006-09-20,2021-08-29,14.9507,"LONG TERM"
Training,2020-09-26,,NULL,"LEGACY TENURE"
Training,2006-05-23,,NULL,"LEGACY TENURE"
Training,2013-03-03,,NULL,"LEGACY TENURE"
Training,2013-01-30,,NULL,"LEGACY TENURE"
Training,2015-04-25,,NULL,"LEGACY TENURE"
Training,2002-04-17,,NULL,"LEGACY TENURE"
Training,2011-10-01,,NULL,"LEGACY TENURE"
Training,2001-03-10,,NULL,"LEGACY TENURE"
Training,2015-03-25,,NULL,"LEGACY TENURE"
Training,2002-02-02,,NULL,"LEGACY TENURE"
Training,2018-08-06,,NULL,"LEGACY TENURE"
Training,2018-06-01,,NULL,"LEGACY TENURE"
Training,2013-10-18,,NULL,"LEGACY TENURE"
Training,2001-06-12,,NULL,"LEGACY TENURE"
Training,2016-05-03,2021-10-26,5.4849,"MEDIUM TERM"
Training,2001-06-16,,NULL,"LEGACY TENURE"
Training,2007-11-12,2028-06-05,20.5781,"LEGACY TENURE"
Training,2008-08-06,,NULL,"LEGACY TENURE"
Training,2008-04-25,2026-03-04,17.8685,"LEGACY TENURE"
Training,2019-01-15,,NULL,"LEGACY TENURE"
Training,2005-12-26,,NULL,"LEGACY TENURE"
Training,2020-04-28,2022-06-03,2.0986,"ENTRY LEVEL"
Training,2018-04-03,,NULL,"LEGACY TENURE"
Training,2012-11-02,,NULL,"LEGACY TENURE"
Training,2001-10-09,,NULL,"LEGACY TENURE"
Training,2018-07-04,,NULL,"LEGACY TENURE"
Training,2011-12-10,,NULL,"LEGACY TENURE"
Training,2001-01-25,,NULL,"LEGACY TENURE"
Training,2020-02-29,2024-08-05,4.4356,"MEDIUM TERM"
Training,2019-06-28,,NULL,"LEGACY TENURE"
Training,2005-01-17,,NULL,"LEGACY TENURE"
Training,2011-02-18,,NULL,"LEGACY TENURE"
Training,2016-08-15,,NULL,"LEGACY TENURE"
Training,2015-02-04,,NULL,"LEGACY TENURE"
Training,2010-12-25,2022-03-28,11.2630,"LONG TERM"
Training,2015-04-11,2029-05-09,14.0877,"LONG TERM"
Training,2008-07-26,,NULL,"LEGACY TENURE"
Training,2007-08-02,,NULL,"LEGACY TENURE"
Training,2003-01-30,,NULL,"LEGACY TENURE"
Training,2012-11-19,,NULL,"LEGACY TENURE"
Training,2006-05-26,,NULL,"LEGACY TENURE"
Training,2020-10-28,2030-10-04,9.9397,"MEDIUM TERM"
Training,2011-07-26,,NULL,"LEGACY TENURE"
Training,2004-12-11,,NULL,"LEGACY TENURE"
Training,2013-08-05,,NULL,"LEGACY TENURE"
Training,2012-04-27,2022-09-20,10.4055,"MEDIUM TERM"
Training,2014-12-20,,NULL,"LEGACY TENURE"
Training,2004-03-01,,NULL,"LEGACY TENURE"
Training,2001-09-07,2019-01-07,17.3452,"LEGACY TENURE"
Training,2016-05-14,,NULL,"LEGACY TENURE"
Training,2006-06-03,2007-07-15,1.1151,"ENTRY LEVEL"
Training,2013-05-05,2014-12-31,1.6575,"ENTRY LEVEL"
Training,2005-02-05,,NULL,"LEGACY TENURE"
Training,2010-01-10,,NULL,"LEGACY TENURE"
Training,2013-11-30,2018-06-21,4.5589,"MEDIUM TERM"
Training,2008-09-23,,NULL,"LEGACY TENURE"
Training,2010-01-07,,NULL,"LEGACY TENURE"
Training,2018-02-28,2021-05-02,3.1753,"MEDIUM TERM"
Training,2005-08-21,,NULL,"LEGACY TENURE"
Training,2011-08-22,,NULL,"LEGACY TENURE"
Training,2012-05-28,,NULL,"LEGACY TENURE"
Training,2008-04-28,,NULL,"LEGACY TENURE"
Training,2006-08-09,,NULL,"LEGACY TENURE"
Training,2016-03-22,,NULL,"LEGACY TENURE"
Training,2014-11-18,,NULL,"LEGACY TENURE"
Training,2018-09-23,,NULL,"LEGACY TENURE"
Training,2002-09-17,,NULL,"LEGACY TENURE"
Training,2016-07-22,,NULL,"LEGACY TENURE"
Training,2010-09-26,,NULL,"LEGACY TENURE"
Training,2015-07-20,,NULL,"LEGACY TENURE"
Training,2006-08-06,2023-02-07,16.5178,"LEGACY TENURE"
Training,2013-02-08,,NULL,"LEGACY TENURE"
Training,2006-09-06,,NULL,"LEGACY TENURE"
Training,2015-02-01,,NULL,"LEGACY TENURE"
Training,2008-07-31,,NULL,"LEGACY TENURE"
Training,2015-04-20,,NULL,"LEGACY TENURE"
Training,2017-11-04,,NULL,"LEGACY TENURE"
Training,2009-04-11,,NULL,"LEGACY TENURE"
Training,2004-08-27,,NULL,"LEGACY TENURE"
Training,2017-06-10,,NULL,"LEGACY TENURE"
Training,2006-01-30,2021-07-23,15.4877,"LONG TERM"
Training,2004-05-10,,NULL,"LEGACY TENURE"
Training,2016-01-21,,NULL,"LEGACY TENURE"
Training,2002-05-05,,NULL,"LEGACY TENURE"
Training,2010-11-12,,NULL,"LEGACY TENURE"
Training,2010-01-11,,NULL,"LEGACY TENURE"
Training,2005-07-04,,NULL,"LEGACY TENURE"
Training,2001-07-30,,NULL,"LEGACY TENURE"
Training,2020-11-19,,NULL,"LEGACY TENURE"
Training,2015-06-10,,NULL,"LEGACY TENURE"
Training,2011-12-31,2013-11-06,1.8521,"ENTRY LEVEL"
Training,2017-08-12,,NULL,"LEGACY TENURE"
Training,2011-05-28,,NULL,"LEGACY TENURE"
Training,2002-07-29,,NULL,"LEGACY TENURE"
Training,2003-12-07,,NULL,"LEGACY TENURE"
Training,2006-01-31,,NULL,"LEGACY TENURE"
Training,2003-02-14,,NULL,"LEGACY TENURE"
Training,2014-05-29,,NULL,"LEGACY TENURE"
Training,2020-08-05,2020-11-25,0.3068,"ENTRY LEVEL"
Training,2016-05-05,,NULL,"LEGACY TENURE"
Training,2003-08-03,,NULL,"LEGACY TENURE"
Training,2017-12-19,,NULL,"LEGACY TENURE"
Training,2003-03-05,,NULL,"LEGACY TENURE"
Training,2005-11-30,,NULL,"LEGACY TENURE"
Training,2003-07-28,,NULL,"LEGACY TENURE"
Training,2010-11-27,,NULL,"LEGACY TENURE"
Training,2011-02-06,,NULL,"LEGACY TENURE"
Training,2004-05-20,2009-06-15,5.0740,"MEDIUM TERM"
Training,2009-03-15,,NULL,"LEGACY TENURE"
Training,2011-05-06,,NULL,"LEGACY TENURE"
Training,2011-02-14,2017-02-26,6.0384,"MEDIUM TERM"
Training,2009-05-06,2015-08-09,6.2630,"MEDIUM TERM"
Training,2012-01-17,,NULL,"LEGACY TENURE"
Training,2003-02-26,,NULL,"LEGACY TENURE"
Training,2001-06-23,2009-11-30,8.4438,"MEDIUM TERM"
Training,2017-05-18,,NULL,"LEGACY TENURE"
Training,2003-09-13,2016-09-09,13.0000,"LONG TERM"
Training,2004-02-18,,NULL,"LEGACY TENURE"
Training,2000-10-31,,NULL,"LEGACY TENURE"
Training,2012-07-30,,NULL,"LEGACY TENURE"
Training,2016-12-31,,NULL,"LEGACY TENURE"
Training,2012-06-19,,NULL,"LEGACY TENURE"
Training,2011-09-07,,NULL,"LEGACY TENURE"
Training,2019-06-10,,NULL,"LEGACY TENURE"
Training,2007-06-28,,NULL,"LEGACY TENURE"
Training,2018-03-26,,NULL,"LEGACY TENURE"
Training,2007-06-22,,NULL,"LEGACY TENURE"
Training,2020-02-18,,NULL,"LEGACY TENURE"
Training,2006-12-23,,NULL,"LEGACY TENURE"
Training,2016-07-13,2017-09-09,1.1589,"ENTRY LEVEL"
Training,2009-09-07,,NULL,"LEGACY TENURE"
Training,2017-08-23,,NULL,"LEGACY TENURE"
Training,2016-02-04,,NULL,"LEGACY TENURE"
Training,2010-01-29,,NULL,"LEGACY TENURE"
Training,2010-02-25,,NULL,"LEGACY TENURE"
Training,2007-06-15,,NULL,"LEGACY TENURE"
Training,2003-06-28,,NULL,"LEGACY TENURE"
Training,2001-12-27,,NULL,"LEGACY TENURE"
Training,2008-06-23,,NULL,"LEGACY TENURE"
Training,2002-10-25,,NULL,"LEGACY TENURE"
Training,2002-01-23,,NULL,"LEGACY TENURE"
Training,2012-06-02,,NULL,"LEGACY TENURE"
Training,2008-07-10,,NULL,"LEGACY TENURE"
Training,2009-11-28,,NULL,"LEGACY TENURE"
Training,2002-04-03,,NULL,"LEGACY TENURE"
Training,2003-11-28,,NULL,"LEGACY TENURE"
Training,2001-10-22,,NULL,"LEGACY TENURE"
Training,2003-10-06,,NULL,"LEGACY TENURE"
Training,2018-08-29,,NULL,"LEGACY TENURE"
Training,2005-12-26,,NULL,"LEGACY TENURE"
Training,2000-10-22,,NULL,"LEGACY TENURE"
Training,2006-03-11,,NULL,"LEGACY TENURE"
Training,2020-06-03,,NULL,"LEGACY TENURE"
Training,2003-12-23,,NULL,"LEGACY TENURE"
Training,2013-01-29,,NULL,"LEGACY TENURE"
Training,2005-09-15,,NULL,"LEGACY TENURE"
Training,2006-01-27,,NULL,"LEGACY TENURE"
Training,2005-03-21,,NULL,"LEGACY TENURE"
Training,2006-01-30,,NULL,"LEGACY TENURE"
Training,2014-12-20,,NULL,"LEGACY TENURE"
Training,2016-08-18,,NULL,"LEGACY TENURE"
Training,2012-12-19,,NULL,"LEGACY TENURE"
Training,2010-08-22,,NULL,"LEGACY TENURE"
Training,2020-09-26,,NULL,"LEGACY TENURE"
Training,2017-10-17,,NULL,"LEGACY TENURE"
Training,2011-12-29,,NULL,"LEGACY TENURE"
Training,2002-02-01,,NULL,"LEGACY TENURE"
Training,2002-07-16,2009-06-03,6.8877,"MEDIUM TERM"
Training,2005-05-20,,NULL,"LEGACY TENURE"
Training,2017-12-24,,NULL,"LEGACY TENURE"
Training,2007-11-12,,NULL,"LEGACY TENURE"
Training,2005-01-13,,NULL,"LEGACY TENURE"
Training,2016-01-27,2030-10-06,14.7014,"LONG TERM"
Training,2008-10-24,,NULL,"LEGACY TENURE"
Training,2011-10-13,,NULL,"LEGACY TENURE"
Training,2017-12-07,2032-04-14,14.3616,"LONG TERM"
Training,2002-03-04,,NULL,"LEGACY TENURE"
Training,2001-06-14,,NULL,"LEGACY TENURE"
Training,2004-08-24,,NULL,"LEGACY TENURE"
Training,2020-04-26,,NULL,"LEGACY TENURE"
Training,2009-10-20,,NULL,"LEGACY TENURE"
Training,2010-04-26,2024-06-19,14.1589,"LONG TERM"
Training,2016-11-25,,NULL,"LEGACY TENURE"
Training,2018-04-21,,NULL,"LEGACY TENURE"
Training,2002-02-23,,NULL,"LEGACY TENURE"
Training,2006-08-04,,NULL,"LEGACY TENURE"
Training,2005-04-09,,NULL,"LEGACY TENURE"
Training,2006-01-23,,NULL,"LEGACY TENURE"
Training,2016-05-13,2028-11-30,12.5589,"LONG TERM"
Training,2005-06-15,,NULL,"LEGACY TENURE"
Training,2011-02-10,,NULL,"LEGACY TENURE"
Training,2014-07-20,,NULL,"LEGACY TENURE"
Training,2002-05-11,,NULL,"LEGACY TENURE"
Training,2017-03-29,,NULL,"LEGACY TENURE"
Training,2011-10-06,,NULL,"LEGACY TENURE"
Training,2004-09-19,,NULL,"LEGACY TENURE"
Training,2006-11-12,2026-02-23,19.2959,"LEGACY TENURE"
Training,2019-12-13,,NULL,"LEGACY TENURE"
Training,2019-05-22,2035-05-07,15.9699,"LEGACY TENURE"
Training,2004-07-13,,NULL,"LEGACY TENURE"
Training,2002-10-06,,NULL,"LEGACY TENURE"
Training,2001-12-03,2010-04-17,8.3753,"MEDIUM TERM"
Training,2014-09-23,,NULL,"LEGACY TENURE"
Training,2010-10-02,2012-05-24,1.6438,"ENTRY LEVEL"
Training,2005-11-14,,NULL,"LEGACY TENURE"
Training,2010-12-29,,NULL,"LEGACY TENURE"
Training,2007-11-07,,NULL,"LEGACY TENURE"
Training,2008-01-26,,NULL,"LEGACY TENURE"
Training,2016-01-20,,NULL,"LEGACY TENURE"
Training,2006-07-30,,NULL,"LEGACY TENURE"
Training,2006-05-18,,NULL,"LEGACY TENURE"
Training,2019-11-25,,NULL,"LEGACY TENURE"
Training,2015-09-10,2025-01-04,9.3260,"MEDIUM TERM"
Training,2013-08-26,,NULL,"LEGACY TENURE"
Training,2013-01-15,,NULL,"LEGACY TENURE"
Training,2015-09-21,,NULL,"LEGACY TENURE"
Training,2011-09-21,,NULL,"LEGACY TENURE"
Training,2009-02-20,,NULL,"LEGACY TENURE"
Training,2014-04-05,,NULL,"LEGACY TENURE"
Training,2016-03-25,,NULL,"LEGACY TENURE"
Training,2005-07-27,,NULL,"LEGACY TENURE"
Training,2013-09-20,,NULL,"LEGACY TENURE"
Training,2017-02-10,,NULL,"LEGACY TENURE"
Training,2014-06-25,,NULL,"LEGACY TENURE"
Training,2002-06-19,,NULL,"LEGACY TENURE"
Training,2001-07-06,,NULL,"LEGACY TENURE"
Training,2004-01-28,,NULL,"LEGACY TENURE"
Training,2010-07-18,2012-05-14,1.8247,"ENTRY LEVEL"
Training,2015-05-06,2032-03-10,16.8575,"LEGACY TENURE"
Training,2010-09-04,,NULL,"LEGACY TENURE"
Training,2003-11-12,,NULL,"LEGACY TENURE"
Training,2004-11-08,2018-09-03,13.8274,"LONG TERM"
Training,2016-05-20,2031-04-30,14.9534,"LONG TERM"
Training,2012-02-18,,NULL,"LEGACY TENURE"
Training,2011-10-01,2022-03-24,10.4849,"MEDIUM TERM"
Training,2001-07-18,,NULL,"LEGACY TENURE"
Training,2014-03-29,,NULL,"LEGACY TENURE"
Training,2010-01-29,,NULL,"LEGACY TENURE"
Training,2005-02-11,2019-04-18,14.1890,"LONG TERM"
Training,2019-06-07,,NULL,"LEGACY TENURE"
Training,2017-09-16,,NULL,"LEGACY TENURE"
Training,2008-09-04,,NULL,"LEGACY TENURE"
Training,2009-09-01,,NULL,"LEGACY TENURE"
Training,2003-07-06,,NULL,"LEGACY TENURE"
Training,2008-06-17,,NULL,"LEGACY TENURE"
Training,2004-02-16,,NULL,"LEGACY TENURE"
Training,2013-01-10,,NULL,"LEGACY TENURE"
Training,2008-05-30,,NULL,"LEGACY TENURE"
Training,2020-03-11,,NULL,"LEGACY TENURE"
Training,2020-01-04,,NULL,"LEGACY TENURE"
Training,2018-04-22,2037-12-03,19.6301,"LEGACY TENURE"
Training,2004-02-04,,NULL,"LEGACY TENURE"
Training,2020-05-10,,NULL,"LEGACY TENURE"
Training,2004-06-20,,NULL,"LEGACY TENURE"
Training,2002-12-19,,NULL,"LEGACY TENURE"
Training,2004-08-03,,NULL,"LEGACY TENURE"
Training,2002-04-06,,NULL,"LEGACY TENURE"
Training,2020-10-29,,NULL,"LEGACY TENURE"
Training,2017-04-27,,NULL,"LEGACY TENURE"
Training,2002-03-17,,NULL,"LEGACY TENURE"
Training,2001-05-02,2008-05-13,7.0356,"MEDIUM TERM"
Training,2012-06-08,,NULL,"LEGACY TENURE"
Training,2014-07-21,,NULL,"LEGACY TENURE"
Training,2019-10-16,2022-03-02,2.3781,"ENTRY LEVEL"
Training,2004-04-27,,NULL,"LEGACY TENURE"
Training,2020-12-08,,NULL,"LEGACY TENURE"
Training,2009-03-05,,NULL,"LEGACY TENURE"
Training,2006-11-01,,NULL,"LEGACY TENURE"
Training,2009-09-08,,NULL,"LEGACY TENURE"
Training,2018-07-11,,NULL,"LEGACY TENURE"
Training,2009-03-08,,NULL,"LEGACY TENURE"
Training,2007-02-27,,NULL,"LEGACY TENURE"
Training,2006-09-09,,NULL,"LEGACY TENURE"
Training,2011-04-04,,NULL,"LEGACY TENURE"
Training,2015-03-08,,NULL,"LEGACY TENURE"
Training,2017-02-26,,NULL,"LEGACY TENURE"
Training,2002-02-12,,NULL,"LEGACY TENURE"
Training,2003-01-29,,NULL,"LEGACY TENURE"
Training,2004-05-10,,NULL,"LEGACY TENURE"
Training,2009-04-20,,NULL,"LEGACY TENURE"
Training,2019-07-14,,NULL,"LEGACY TENURE"
Training,2009-02-11,,NULL,"LEGACY TENURE"
Training,2008-01-27,,NULL,"LEGACY TENURE"
Training,2007-12-02,2008-07-20,0.6329,"ENTRY LEVEL"
Training,2017-03-08,2017-12-16,0.7753,"ENTRY LEVEL"
Training,2008-10-03,,NULL,"LEGACY TENURE"
Training,2011-05-25,2030-07-29,19.1918,"LEGACY TENURE"
Training,2012-01-12,,NULL,"LEGACY TENURE"
Training,2005-01-05,,NULL,"LEGACY TENURE"
Training,2000-10-31,,NULL,"LEGACY TENURE"
Training,2013-12-16,,NULL,"LEGACY TENURE"
Training,2009-01-10,,NULL,"LEGACY TENURE"
Training,2008-11-22,,NULL,"LEGACY TENURE"
Training,2001-08-31,,NULL,"LEGACY TENURE"
Training,2018-04-07,,NULL,"LEGACY TENURE"
Training,2009-03-21,2010-06-02,1.2000,"ENTRY LEVEL"
Training,2020-04-20,,NULL,"LEGACY TENURE"
Training,2008-10-21,,NULL,"LEGACY TENURE"
Training,2006-01-14,2006-12-08,0.8986,"ENTRY LEVEL"
Training,2020-03-13,,NULL,"LEGACY TENURE"
Training,2007-12-30,,NULL,"LEGACY TENURE"
Training,2008-02-24,,NULL,"LEGACY TENURE"
Training,2014-10-12,,NULL,"LEGACY TENURE"
Training,2001-11-23,,NULL,"LEGACY TENURE"
Training,2002-02-10,,NULL,"LEGACY TENURE"
Training,2003-08-17,,NULL,"LEGACY TENURE"
Training,2007-03-29,,NULL,"LEGACY TENURE"
Training,2006-01-30,2019-11-13,13.7945,"LONG TERM"
Training,2019-09-23,2040-09-23,21.0164,"LEGACY TENURE"
Training,2015-06-20,,NULL,"LEGACY TENURE"
Training,2009-12-03,,NULL,"LEGACY TENURE"
